Simin You,2671683137
Jill Cirasella,2591494067
Mohammad Chowdhury,2159141945
David Brizan,723151468
Farnaz Abtahi,2343937032
R. Otnes,2642005933
Martin Chodorow,2961077383
Tiberiu Tesileanu,2443738555
Michelle Morales,2631561968
Jacob Stein,2123103677
Adam Goodkind,2922543115
A. Corradini,2309671286
Ali Syed,2921642826
Irippuge Perera,2150269790
Anna Wisniewska,2524750775
Sara Vogel,2604436397
Andreas Weise,2716058112
Yolanta Kornak,2493577608
K. Ward,2617013532
Tayfun Pay,2915731902
Beth Posner,2076314810
Sam Friedman,2140899573
Graham Priest,1979781254
Babb Babb,2395090178
Thomas Ferguson,2148378885
Yongjie Cai,2229854109
Jia Xu,2989150374
Walter Kaczetow,2563867986
Shoshana Neuburger,2764179937
Le Son,2974104052
Hammerstrom Hammerstrom,2228411515
Bailey Bailey,2674520433
Oddvar Hallingstad,2234092318
Alexey Ovchinnikov,2168271816
Chen Chao,2371098968
D. Hamlet,2722364630
Yuancheng Ye,2950273826
Kelsey Horan,2754690023
Richard Kieburtz,2685958695
Tai-Danae Bradley,2261518662
Eli Winjum,2796101001
A. Hjorungnes,2973500808
Jianting Zhang,2671112064
Feng Hu,2920716571
Ruth Milkman,1158360880
Luke Elliott-Negri,2749764008
Are Hjorungnes,2974480527
K.M. Fauske,2014505601
Brian Phelan,2524682613
Ayman Zeidan,2766231844
Jesse Prinz,1981857495
Edgardo Molina,3038022073
Pål Spilling,2776865444
Anne Hegland,282346078
Cormac O'Sullivan,2651871941
Daniel Hammerstrom,2312086675
James Bailey,2626557394
Kai Cai,2952168198
Kaliappa Ravindran,2916809053
Ivo Vigan,1767160801
Ning Xu,2294929784
Zeki Bilgin,2044752410
Rachel Rakov,2798587206
Margaret Chin,2153064543
Evangelia Antonakos,2059032568
Peter Manolios,2284044000
Kenneth Ezirim,2060788231
II Babb,2950399663
Jie Chu,2652730960
György Kálmán,2344814462
C. Pu,2576819472
Mariann Hauge,2715920241
Matthew Baker,2132056928
Patricia Cunningham,2307531011
Sergei Artemov,2912587356_https://scholar.google.com/citations?hl=en&user=MdiynQcAAAAJ
S. Kolberg,2294496400
Raimund Ege,2305788818
Adriana Wise,2134564287
Justin Richards,3038027410
Knut Øvsthus,2067761183
Lars Landmark,2988356535
Maria Sabitova,2776162557
Lucia Trimbur,2764038228
J. Holmes,2105662713
John Hunt,2115290054
Fabian Zabatta,1206895299
Kevin Ying,2694630793
D.C. DiNucci,2973490091
R.G. Babb,2974463676
Yang Pu,2915579486
Abdullah Tansel,3011004104
Carolyn Ortega,2304012512
Yuri Cantor,2168141843
Martin Goldberg,2490698607
Jr. McKim,2950058322
Jizhong Xiao,2779528333
A. Ozgelen,3038022283
Y.K. Muthusamy,2705259813
M. Gopalakrishnan,2670800574
R.A. Cole,2675212528
J.W.T. Inouye,2685030252
Xiaoke Shen,2979784583
Xingjian Li,2171164470
M. Hauge,2618220515
O. Kure,2644223952
Li Zhao,2302802030
Mark Ballard,2231939631
Srikanth Gottipati,2285336652
Hans Bang,2761061786
Morten Stakkeland,2304524259
M. Rabby,2309329681
K. Ravindran,2974165985
Mohamed Saad,2418513318
Huadian Pan,2228759931
Andreas Keller,2761734634
Pael Spilling,2402284815
Robert Campbell,2337404168
Shreekant Thakkar,2686517933
Guoliang Qian,2949134006
Emanuel Moss,2561619605
Najeeb Elahi,2302755904
J. Almarode,2276777411
G. Coutu,1680949323
H. Ellis,2874771402
Hector Allende-Cid,3007971117
Marcel Dikken,48821716
Abdou Bah,2984042262
Douglas Pase,2289102840
Yunqi Xue,3014035685
Katsiaryna Aharodnik,289059960
Robert Babb,2043223053
Ken McAloon,2143371087
Wen-Ju Cheng,2623256769
Stathis Zachos,2715742567
James McKim,2683966959
Trond Nypan,2762595754
Lise Storc,734054192
Louis Auslander,2192376936
Mengxuan Zhao,2995313758
Priyanka Samanta,2897999135
Hitomi Ohkawa,2583270755
Jianhua Zhu,2718114248
B.A. Donohue,2133057475
R.A. Bowman,2764256544
Yale Weiss,2273865679
F. Angelis,2618604225
I. Habib,2761128446
S. Antoy,2429626949
Benjamin Macaulay,2911700377
Tally Callahan,2912624236
Tyler Peckenpaugh,2912688886
Danielle Ronkos,2913630482
Terry Cook,2975120045
Dália Leonardo,2083174781
Daniel Tabak,2974191426
Lior Baron,2971238893
Yosef Travis,2590250583
Pat Cunningham,2650927666
Ali Sabbir,2574153570
Robin Waldstein,2788562975
Arthur Boothroyd,2788852926
A. Nysaeter,3001004878
S.D. Stearns,2974562386
Mario Bnyamin,3034656693
Tim Martyn,2268508268
Shipeng Sun,3035094515
Hannah Aizenman,3006096139
Jiehao Xiao,2343359166
Dan Hammerstrom,2579940648
Rebecca Mlynarczyk,2903225106
Mohammad Rabby,2974047926
Liang Zhao,2999155616
Haripriya Chakraborty,2999169794
Grace Zhao,2947240034
Saeed Zakeri,2181815899
Lou D'Alotto,2891673426
David Mondou,2334437339
Helen Cairns,3013379631
Tianyi Mao,2901210239
T. Ekman,3038654094
Kevin Ambrose,2118869690
Leo Birenbaum,2231369026
Saul Rosenthal,2586021302
Juliette Blevins,2988707759
Robert McLaughlin,2483618712
Ping Zhong,2799175887
Harry Porter,2286037643
Gerhard Wetzel,2762372329
Stephen Zweibel,2738263041
Florian Lengyel,2490547153
Michael Adams,2987274936
Arun Adiththan,2562384465
Teresa O'Neill,2760465083
Turkan Ocal,2138097062
Arnold Koslow,2664397369
Singh Kuldeep,2706664668
Jøsang Audun,780566352
Brage Ellingsæter,2762621889
Jessie Daniels,2762735653
Thea Iberall,2658284846
Zachary Bernstein,2884860904
L.D. Bello,2643106254
Kurt Modahl,2265715051
C.J. Fagerholm,2313892654
Marcos Pinto,2396567719
Alphonse Vasquez,2627043814
Brett Martin,2763888914
Myles Nash,2109139771
Douglas Troeger,2198168315
Marcos Wasem,2051759222
Asgeir Nysaeter,3040498946
Claudine Keenan,2606333476
X. Liu,2974664683
B.K. Sy,2973747090
F. Carlson,2164169746
Frank Geshwind,2502038466
Isdor Sobze,221192033
Antoine Atinkpahoun,335299561
Xinzhou Wei,2666031082
Lin Leung,2761656915
Elvis Jeng,2303488621
Zhigang Xiang,2702402493
Reese Heitner,2111939715
W. Mitlehner,2700675728
James Hurst,2138041365
E. Kuhn,2229097504
B.C. Patterson,2974736884
Dee Clayman,2073565562
J.F. Guzman,2663660418
Michael Danchak,1981070185
G.Todd Miller,2312256392
Hoo-Tee Ong,2339318508
Kim Ostrander,2339757581
Irina Ilovici,2659031666
Bengt Nordstrom,2343052203
P. Dorato,2699748378
Claude McMillan,2274985753
Ramesh Jain,2481450613
Joseph Offir,2761428512
Robert Haralick,https://scholar.google.com/citations?hl=en&user=HMnF6i0AAAAJ
Gabor Herman,https://scholar.google.com/citations?hl=en&user=B153thgAAAAJ
Ted Brown,https://scholar.google.com/citations?hl=en&user=4PqbHJoAAAAJ
"D'Alotto, Louis",https://scholar.google.com/citations?hl=en&user=OtxLPl4AAAAJ
Joanna Klukowska,https://scholar.google.com/citations?hl=en&user=FwVdvhQAAAAJ
Ali Ahmed,https://scholar.google.com/citations?hl=en&user=jFUETc8AAAAJ
Hsien-Tseng Wang,https://scholar.google.com/citations?hl=en&user=NvUaYDUAAAAJ
minhua huang,https://scholar.google.com/citations?hl=en&user=evDAatUAAAAJ
